requisition_id,job_title,department,location,seniority_level,requisition_template_id,target_hires,candidate_id,source_name,applied_at,reviewed_at,interviewed_at,offer_extended_at,offer_accepted,hire_date,skills,sla_met,reviewed,interviewed,offer_extended,hired,skills_parsed
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0172,GitHub,2025-02-27 16:38:34,2025-02-28 13:38:34,,,False,,['AWS'],True,True,False,False,False,['AWS']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0173,GitHub,2023-11-20 08:02:38,2023-11-21 22:02:38,,,False,,"['Firewalls', 'IT Support', 'Risk Assessment']",True,True,False,False,False,"['Firewalls', 'IT Support', 'Risk Assessment']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0174,GitHub,2025-02-18 13:15:23,2025-02-20 13:15:23,2025-02-25 13:15:23,,False,,"['AWS', 'Firewalls', 'IT Support', 'Cloud Security', 'Risk Assessment']",True,True,True,False,False,"['AWS', 'Firewalls', 'IT Support', 'Cloud Security', 'Risk Assessment']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0175,GitHub,2024-12-11 23:53:15,2024-12-12 20:53:15,,,False,,['Incident Management'],True,True,False,False,False,['Incident Management']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0176,CyberSec Jobs,2025-02-01 18:43:44,2025-02-01 23:43:44,,,False,,['IT Support'],True,True,False,False,False,['IT Support']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0177,CyberSec Jobs,2023-11-30 01:11:36,2023-12-01 12:11:36,,,False,,['AWS'],True,True,False,False,False,['AWS']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0178,CyberSec Jobs,2023-12-30 01:10:32,2024-01-01 22:10:32,2024-01-09 22:10:32,,False,,"['Firewalls', 'IT Support', 'Cloud Security', 'Risk Assessment', 'Python', 'Risk Analysis']",False,True,True,False,False,"['Firewalls', 'IT Support', 'Cloud Security', 'Risk Assessment', 'Python', 'Risk Analysis']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0179,CyberSec Jobs,2024-05-04 14:46:30,,,,False,,"['Incident Management', 'Risk Assessment']",False,False,False,False,False,"['Incident Management', 'Risk Assessment']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0180,CyberSec Jobs,2024-08-27 17:12:24,2024-08-29 22:12:24,2024-09-12 22:12:24,,False,,"['Firewalls', 'Cloud Security', 'Risk Analysis']",False,True,True,False,False,"['Firewalls', 'Cloud Security', 'Risk Analysis']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0181,Internal,2024-03-12 21:49:05,,,,False,,"['IT Support', 'Risk Assessment']",False,False,False,False,False,"['IT Support', 'Risk Assessment']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0182,Internal,2024-10-11 14:51:18,2024-10-12 11:51:18,,,False,,"['AWS', 'Firewalls', 'IT Support', 'Cloud Security']",True,True,False,False,False,"['AWS', 'Firewalls', 'IT Support', 'Cloud Security']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0183,Internal,2024-11-10 16:15:20,2024-11-11 04:15:20,,,False,,"['NIST Cybersecurity Framework', 'Firewalls']",True,True,False,False,False,"['NIST Cybersecurity Framework', 'Firewalls']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0184,Internal,2024-09-29 12:20:35,2024-09-30 20:20:35,,,False,,['Firewalls'],True,True,False,False,False,['Firewalls']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0185,Internal,2024-05-10 18:01:16,2024-05-12 04:01:16,,,False,,"['Firewalls', 'Incident Management', 'Risk Analysis']",True,True,False,False,False,"['Firewalls', 'Incident Management', 'Risk Analysis']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0186,Internal,2024-10-29 07:42:05,,,,False,,"['Firewalls', 'Incident Management']",False,False,False,False,False,"['Firewalls', 'Incident Management']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0187,Internal,2024-11-06 01:02:03,2024-11-06 04:02:03,2024-11-14 01:02:03,,False,,[],True,True,True,False,False,[]
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0188,Internal,2024-06-22 08:11:56,2024-06-24 20:11:56,,,False,,"['Cloud Security', 'Cyber Engineering', 'Risk Analysis']",False,True,False,False,False,"['Cloud Security', 'Cyber Engineering', 'Risk Analysis']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0189,Internal,2024-01-23 16:40:26,,,,False,,"['IT Support', 'Incident Management']",False,False,False,False,False,"['IT Support', 'Incident Management']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0190,Internal,2024-03-19 15:10:12,,,,False,,"['IT Support', 'Microsoft PowerShell']",False,False,False,False,False,"['IT Support', 'Microsoft PowerShell']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0191,Referral,2023-10-19 22:24:59,,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Assessment']",False,False,False,False,False,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Assessment']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0192,Referral,2024-05-21 21:25:22,2024-05-22 17:25:22,,,False,,"['Incident Management', 'Python']",True,True,False,False,False,"['Incident Management', 'Python']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0193,Referral,2023-10-26 00:29:34,2023-10-26 01:29:34,2023-11-01 12:29:34,,False,,"['Cloud Security', 'Incident Management', 'Risk Assessment']",True,True,True,False,False,"['Cloud Security', 'Incident Management', 'Risk Assessment']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0194,Referral,2024-02-04 22:29:45,2024-02-05 00:29:45,,,False,,['Cloud Security'],True,True,False,False,False,['Cloud Security']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0195,Referral,2024-03-12 03:35:54,,,,False,,"['IT Support', 'Microsoft PowerShell']",False,False,False,False,False,"['IT Support', 'Microsoft PowerShell']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0196,Referral,2024-12-27 22:58:59,2024-12-29 09:58:59,2025-01-03 16:58:59,,False,,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Incident Management', 'Risk Assessment']",True,True,True,False,False,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Incident Management', 'Risk Assessment']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0197,Referral,2023-12-21 18:53:59,,,,False,,"['AWS', 'NIST Cybersecurity Framework']",False,False,False,False,False,"['AWS', 'NIST Cybersecurity Framework']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0198,Referral,2024-09-27 14:29:52,2024-09-27 20:29:52,,,False,,"['Firewalls', 'Cloud Security', 'Wireshark']",True,True,False,False,False,"['Firewalls', 'Cloud Security', 'Wireshark']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0199,Referral,2024-07-29 23:04:03,,,,False,,[],False,False,False,False,False,[]
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0200,Referral,2024-11-19 15:18:53,,,,False,,[],False,False,False,False,False,[]
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0201,Indeed,2024-12-15 16:17:27,,,,False,,"['AWS', 'Incident Management']",False,False,False,False,False,"['AWS', 'Incident Management']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0202,Indeed,2024-07-29 02:18:58,2024-08-01 04:18:58,2024-08-11 04:18:58,,False,,"['Cloud Security', 'Risk Analysis']",False,True,True,False,False,"['Cloud Security', 'Risk Analysis']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0203,Indeed,2024-11-06 20:06:08,2024-11-08 02:06:08,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Analysis']",True,True,False,False,False,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Analysis']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0204,Indeed,2024-06-30 03:21:28,2024-07-01 17:21:28,,,False,,"['NIST Cybersecurity Framework', 'Wireshark']",True,True,False,False,False,"['NIST Cybersecurity Framework', 'Wireshark']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0205,Indeed,2024-03-05 00:38:44,2024-03-05 23:38:44,2024-03-21 10:38:44,,False,,"['Cloud Security', 'Risk Assessment', 'Risk Analysis']",True,True,True,False,False,"['Cloud Security', 'Risk Assessment', 'Risk Analysis']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0206,Indeed,2024-02-23 15:17:34,2024-02-24 05:17:34,2024-03-04 05:17:34,,False,,[],True,True,True,False,False,[]
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0207,Indeed,2025-01-18 23:52:11,2025-01-20 14:52:11,,,False,,['Incident Management'],True,True,False,False,False,['Incident Management']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0208,Indeed,2024-02-24 02:40:08,2024-02-25 20:40:08,,,False,,['Risk Analysis'],True,True,False,False,False,['Risk Analysis']
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0209,Indeed,2024-07-30 19:56:14,2024-07-31 21:56:14,,,False,,"['IT Support', 'Cloud Security']",True,True,False,False,False,"['IT Support', 'Cloud Security']"
05953BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05953BR_C0210,Indeed,2024-12-18 10:17:42,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,['NIST Cybersecurity Framework']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0211,LinkedIn,2023-10-19 01:41:22,2023-10-19 11:41:22,2023-10-27 10:41:22,,False,,['Python'],True,True,True,False,False,['Python']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0212,LinkedIn,2024-11-11 02:47:58,2024-11-12 12:47:58,2024-11-17 12:47:58,,False,,"['AWS', 'IT Support', 'Python']",True,True,True,False,False,"['AWS', 'IT Support', 'Python']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0213,LinkedIn,2023-12-04 14:35:47,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",False,False,False,False,False,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0214,LinkedIn,2025-01-31 05:35:08,2025-02-01 21:35:08,,,False,,"['AWS', 'Risk Analysis']",True,True,False,False,False,"['AWS', 'Risk Analysis']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0215,LinkedIn,2024-12-01 14:45:12,2024-12-02 07:45:12,2024-12-13 17:45:12,,False,,['Incident Management'],True,True,True,False,False,['Incident Management']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0216,LinkedIn,2025-02-08 23:00:01,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,['NIST Cybersecurity Framework']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0217,LinkedIn,2023-12-15 23:30:28,2023-12-16 09:30:28,2023-12-28 09:30:28,,False,,['Incident Management'],True,True,True,False,False,['Incident Management']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0218,LinkedIn,2024-07-12 20:00:49,,,,False,,['Firewalls'],False,False,False,False,False,['Firewalls']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0219,LinkedIn,2024-12-05 21:02:29,2024-12-07 12:02:29,,,False,,['Risk Assessment'],True,True,False,False,False,['Risk Assessment']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0220,LinkedIn,2024-06-01 15:51:17,2024-06-02 00:51:17,,,False,,"['IT Support', 'Risk Assessment']",True,True,False,False,False,"['IT Support', 'Risk Assessment']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0221,LinkedIn,2024-12-08 07:19:34,2024-12-09 21:19:34,,,False,,"['AWS', 'NIST Cybersecurity Framework']",True,True,False,False,False,"['AWS', 'NIST Cybersecurity Framework']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0222,LinkedIn,2025-03-04 04:31:18,2025-03-04 12:31:18,,,False,,['Firewalls'],True,True,False,False,False,['Firewalls']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0223,Dice,2024-09-18 22:04:27,,,,False,,"['NIST Cybersecurity Framework', 'IT Support', 'Incident Management', 'Risk Assessment', 'Microsoft PowerShell']",False,False,False,False,False,"['NIST Cybersecurity Framework', 'IT Support', 'Incident Management', 'Risk Assessment', 'Microsoft PowerShell']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0224,Dice,2025-01-09 07:04:26,,,,False,,['Cloud Security'],False,False,False,False,False,['Cloud Security']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0225,Dice,2024-02-14 19:32:52,,,,False,,"['NIST Cybersecurity Framework', 'Cloud Security']",False,False,False,False,False,"['NIST Cybersecurity Framework', 'Cloud Security']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0226,Dice,2024-08-05 10:34:47,,,,False,,"['NIST Cybersecurity Framework', 'Microsoft PowerShell']",False,False,False,False,False,"['NIST Cybersecurity Framework', 'Microsoft PowerShell']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0227,Dice,2024-03-30 03:08:35,,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'IT Support', 'Incident Management']",False,False,False,False,False,"['NIST Cybersecurity Framework', 'Firewalls', 'IT Support', 'Incident Management']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0228,Dice,2024-01-05 00:47:11,,,,False,,"['AWS', 'Firewalls', 'Cloud Security']",False,False,False,False,False,"['AWS', 'Firewalls', 'Cloud Security']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0229,Dice,2023-10-23 11:06:09,,,,False,,"['IT Support', 'Incident Management']",False,False,False,False,False,"['IT Support', 'Incident Management']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0230,Dice,2024-09-25 05:17:46,,,,False,,"['IT Support', 'Microsoft PowerShell']",False,False,False,False,False,"['IT Support', 'Microsoft PowerShell']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0231,Dice,2024-11-30 21:01:09,,,,False,,"['NIST Cybersecurity Framework', 'IT Support']",False,False,False,False,False,"['NIST Cybersecurity Framework', 'IT Support']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0232,Dice,2024-01-20 23:45:43,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'IT Support']",False,False,False,False,False,"['AWS', 'NIST Cybersecurity Framework', 'IT Support']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0233,Dice,2025-01-05 16:05:28,,,,False,,[],False,False,False,False,False,[]
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0234,Dice,2025-03-04 01:55:23,,,,False,,['IT Support'],False,False,False,False,False,['IT Support']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0235,GitHub,2024-07-23 00:52:04,2024-07-24 19:52:04,2024-08-06 04:52:04,,False,,"['AWS', 'Firewalls', 'Cloud Security', 'Python']",True,True,True,False,False,"['AWS', 'Firewalls', 'Cloud Security', 'Python']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0236,GitHub,2024-11-08 13:18:06,2024-11-08 18:18:06,2024-11-16 18:18:06,,False,,"['AWS', 'Microsoft PowerShell']",True,True,True,False,False,"['AWS', 'Microsoft PowerShell']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0237,GitHub,2025-01-03 18:38:52,2025-01-05 06:38:52,,,False,,"['IT Support', 'Cloud Security']",True,True,False,False,False,"['IT Support', 'Cloud Security']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0238,GitHub,2024-11-29 19:14:45,,,,False,,['Microsoft PowerShell'],False,False,False,False,False,['Microsoft PowerShell']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0239,GitHub,2025-02-12 04:18:43,,,,False,,[],False,False,False,False,False,[]
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0240,GitHub,2024-02-24 15:12:55,2024-02-25 09:12:55,,,False,,"['Cloud Security', 'Python']",True,True,False,False,False,"['Cloud Security', 'Python']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0241,GitHub,2023-12-30 20:49:57,2024-01-01 03:49:57,2024-01-14 12:49:57,,False,,[],True,True,True,False,False,[]
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0242,GitHub,2024-08-13 01:00:41,2024-08-13 08:00:41,,,False,,"['Firewalls', 'Risk Assessment', 'Risk Analysis']",True,True,False,False,False,"['Firewalls', 'Risk Assessment', 'Risk Analysis']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0243,GitHub,2024-07-29 17:03:02,2024-08-02 00:03:02,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Incident Management']",False,True,False,False,False,"['AWS', 'NIST Cybersecurity Framework', 'Incident Management']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0244,GitHub,2024-12-25 19:50:57,2024-12-27 01:50:57,,,False,,"['Cloud Security', 'Risk Analysis']",True,True,False,False,False,"['Cloud Security', 'Risk Analysis']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0245,GitHub,2025-02-09 20:12:18,2025-02-10 02:12:18,,,False,,['Cloud Security'],True,True,False,False,False,['Cloud Security']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0246,CyberSec Jobs,2024-04-26 04:09:09,2024-04-28 01:09:09,,,False,,"['NIST Cybersecurity Framework', 'Cloud Security']",True,True,False,False,False,"['NIST Cybersecurity Framework', 'Cloud Security']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0247,CyberSec Jobs,2024-05-18 13:11:11,2024-05-19 11:11:11,,,False,,['Incident Management'],True,True,False,False,False,['Incident Management']
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0248,CyberSec Jobs,2024-09-18 13:30:25,,,,False,,"['IT Support', 'Incident Management']",False,False,False,False,False,"['IT Support', 'Incident Management']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0249,CyberSec Jobs,2023-12-22 05:15:01,2023-12-25 04:15:01,,,False,,"['IT Support', 'Incident Management', 'Risk Analysis']",False,True,False,False,False,"['IT Support', 'Incident Management', 'Risk Analysis']"
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0250,CyberSec Jobs,2024-11-21 03:11:19,,,,False,,[],False,False,False,False,False,[]
05954BR,Senior Security Engineer,Security,Remote,Senior,TMPL-SEC-SR-001,1,05954BR_C0251,Internal,2025-02-10 03:34:42,2025-02-10 13:34:42,,,False,,['Microsoft PowerShell'],True,True,False,False,False,['Microsoft PowerShell']
